Time,QuatW,QuatX,QuatY,QuatZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,QuatW2,QuatX2,QuatY2,QuatZ2,AccX2,AccY2,AccZ2,GyroX2,GyroY2,GyroZ2
141866,0.09,-0.73,-0.01,-0.68,9.71,-2.27,-3.61,1.47,0.57,-0.33,0.05,-0.76,-0.06,-0.64,9.01,-0.13,-2.36,-0.15,-0.73,0.18
141886,0.09,-0.73,-0.01,-0.68,9.71,-2.27,-3.61,-0.01,-1.42,-0.04,0.05,-0.76,-0.06,-0.64,9.58,-0.17,-2.36,-0.15,-0.73,0.18
141906,0.08,-0.75,-0.01,-0.65,9.71,-2.27,-3.61,-0.01,-1.42,-0.04,0.05,-0.77,-0.05,-0.63,9.58,-0.17,-2.36,-0.15,-0.73,0.18
141926,0.08,-0.75,-0.01,-0.65,9.33,0.07,-2.30,-0.01,-1.42,-0.04,0.05,-0.77,-0.05,-0.63,9.55,-0.25,-2.17,-0.15,-0.73,0.18
141946,0.07,-0.77,-0.01,-0.63,9.33,0.07,-2.30,-0.01,-1.42,-0.04,0.04,-0.78,-0.04,-0.62,9.55,-0.25,-2.17,-0.15,-0.73,0.18
141966,0.07,-0.77,-0.01,-0.63,9.33,0.07,-2.30,-0.58,-1.56,-0.09,0.04,-0.78,-0.04,-0.62,9.27,-0.63,-2.02,-0.15,-0.73,0.18
141986,0.06,-0.79,-0.00,-0.61,9.33,0.07,-2.30,-0.58,-1.56,-0.09,0.04,-0.79,-0.04,-0.61,9.27,-0.63,-2.02,-0.15,-0.73,0.18
142006,0.06,-0.79,-0.00,-0.61,9.10,-0.93,-1.65,-0.58,-1.56,-0.09,0.04,-0.79,-0.04,-0.61,9.27,-0.63,-2.02,-0.44,-0.62,0.21
142026,0.06,-0.81,-0.00,-0.58,9.10,-0.93,-1.65,-0.58,-1.56,-0.09,0.04,-0.80,-0.03,-0.60,9.27,-0.63,-2.02,-0.44,-0.62,0.21
142046,0.06,-0.81,-0.00,-0.58,9.10,-0.93,-1.65,-0.38,-1.96,-0.13,0.04,-0.80,-0.03,-0.60,9.31,-0.40,-0.98,-0.44,-0.62,0.21
142066,0.05,-0.84,-0.00,-0.55,9.10,-0.93,-1.65,-0.38,-1.96,-0.13,0.04,-0.81,-0.03,-0.58,9.31,-0.40,-0.98,-0.44,-0.62,0.21
142086,0.05,-0.84,-0.00,-0.55,10.18,-2.34,-0.31,-0.38,-1.96,-0.13,0.04,-0.81,-0.03,-0.58,9.31,-0.40,-0.98,0.26,-1.05,0.22
142106,0.04,-0.85,-0.00,-0.52,10.18,-2.34,-0.31,-0.38,-1.96,-0.13,0.04,-0.83,-0.03,-0.56,9.31,-0.40,-0.98,0.26,-1.05,0.22
142126,0.04,-0.85,-0.00,-0.52,10.18,-2.34,-0.31,-0.74,-1.28,-0.50,0.04,-0.83,-0.03,-0.56,9.13,-0.21,-1.52,0.26,-1.05,0.22
142146,0.02,-0.86,0.01,-0.51,10.18,-2.34,-0.31,-0.74,-1.28,-0.50,0.04,-0.85,-0.02,-0.53,9.13,-0.21,-1.52,0.26,-1.05,0.22
142166,0.02,-0.86,0.01,-0.51,10.21,-0.16,-0.54,-0.74,-1.28,-0.50,0.04,-0.85,-0.02,-0.53,9.13,-0.21,-1.52,-0.11,-1.80,0.26
142186,0.00,-0.86,0.03,-0.51,10.21,-0.16,-0.54,-0.74,-1.28,-0.50,0.03,-0.87,-0.01,-0.49,9.13,-0.21,-1.52,-0.11,-1.80,0.26
142206,0.00,-0.86,0.03,-0.51,13.43,-2.96,-0.54,-0.74,-1.28,-0.50,0.03,-0.87,-0.01,-0.49,12.96,-0.44,-2.94,-0.11,-1.80,0.26
142226,0.01,0.85,-0.03,0.52,13.43,-2.96,-0.54,-0.74,-1.28,-0.50,0.03,-0.89,-0.01,-0.45,12.96,-0.44,-2.94,-0.11,-1.80,0.26
142246,0.01,0.85,-0.03,0.52,13.51,-2.46,1.03,-0.74,-1.28,-0.50,0.03,-0.89,-0.01,-0.45,14.71,-0.94,-1.33,-0.11,-1.80,0.26
142266,0.03,0.83,-0.03,0.56,13.51,-2.46,1.03,-0.74,-1.28,-0.50,0.00,-0.92,0.01,-0.39,14.71,-0.94,-1.33,-0.11,-1.80,0.26
142286,0.03,0.83,-0.03,0.56,17.04,2.64,6.32,-0.74,-1.28,-0.50,0.00,-0.92,0.01,-0.39,19.89,5.19,3.23,-0.11,-1.80,0.26
142306,0.05,0.80,-0.03,0.60,17.04,2.64,6.32,-0.74,-1.28,-0.50,0.05,0.94,-0.04,0.34,19.89,5.19,3.23,-0.11,-1.80,0.26
142326,0.05,0.80,-0.03,0.60,10.48,5.36,-0.81,-0.74,-1.28,-0.50,0.05,0.94,-0.04,0.34,11.27,-4.81,-6.50,-0.11,-1.80,0.26
142346,0.07,0.77,-0.05,0.63,10.48,5.36,-0.81,-0.74,-1.28,-0.50,0.05,0.95,-0.06,0.30,11.27,-4.81,-6.50,-0.11,-1.80,0.26
142366,0.07,0.77,-0.05,0.63,10.48,5.36,-0.81,-1.50,1.69,0.65,0.05,0.95,-0.06,0.30,9.86,-4.00,-5.43,-0.11,-1.80,0.26
142386,0.08,0.74,-0.07,0.67,10.48,5.36,-0.81,-1.50,1.69,0.65,0.05,0.95,-0.07,0.29,9.86,-4.00,-5.43,-0.11,-1.80,0.26
142406,0.08,0.74,-0.07,0.67,12.09,0.57,-7.40,-1.50,1.69,0.65,0.05,0.95,-0.07,0.29,6.33,1.71,-2.44,-0.11,-1.80,0.26
142426,0.07,0.70,-0.09,0.70,12.09,0.57,-7.40,-1.50,1.69,0.65,0.03,0.94,-0.07,0.33,6.33,1.71,-2.44,-0.11,-1.80,0.26
142446,0.07,0.70,-0.09,0.70,12.09,0.57,-7.40,-0.28,2.47,1.13,0.03,0.94,-0.07,0.33,6.33,1.71,-2.44,1.72,1.88,0.43
142466,0.05,0.67,-0.09,0.74,12.09,0.57,-7.40,-0.28,2.47,1.13,0.00,-0.92,0.05,-0.39,6.33,1.71,-2.44,1.72,1.88,0.43
142486,0.05,0.67,-0.09,0.74,7.65,-2.07,-5.98,-0.28,2.47,1.13,0.00,-0.92,0.05,-0.39,3.19,0.71,-2.82,1.72,1.88,0.43
142506,0.03,0.64,-0.07,0.76,7.65,-2.07,-5.98,-0.28,2.47,1.13,0.00,-0.88,0.04,-0.47,3.19,0.71,-2.82,1.72,1.88,0.43
142526,0.03,0.64,-0.07,0.76,7.65,-2.07,-5.98,1.50,1.67,0.47,0.00,-0.88,0.04,-0.47,3.19,0.71,-2.82,0.26,4.58,-0.46
142546,0.01,0.63,-0.05,0.78,7.65,-2.07,-5.98,1.50,1.67,0.47,0.01,0.83,-0.03,0.56,3.19,0.71,-2.82,0.26,4.58,-0.46
142566,0.01,0.63,-0.05,0.78,2.55,-0.01,-6.13,1.50,1.67,0.47,0.01,0.83,-0.03,0.56,8.25,2.62,-3.09,0.26,4.58,-0.46
142586,0.01,-0.63,0.03,-0.77,2.55,-0.01,-6.13,1.50,1.67,0.47,0.03,0.76,-0.02,0.65,8.25,2.62,-3.09,0.26,4.58,-0.46
142606,0.01,-0.63,0.03,-0.77,2.55,-0.01,-6.13,1.41,-0.31,0.15,0.03,0.76,-0.02,0.65,8.25,2.62,-3.09,-0.30,5.63,-0.88
142626,0.03,-0.63,0.02,-0.78,2.55,-0.01,-6.13,1.41,-0.31,0.15,0.05,0.69,-0.01,0.73,8.25,2.62,-3.09,-0.30,5.63,-0.88
142646,0.03,-0.63,0.02,-0.78,6.23,2.10,0.53,1.41,-0.31,0.15,0.05,0.69,-0.01,0.73,19.12,-0.13,-10.21,-0.30,5.63,-0.88
142666,0.04,-0.62,0.01,-0.78,6.23,2.10,0.53,1.41,-0.31,0.15,0.04,0.63,0.01,0.78,19.12,-0.13,-10.21,-0.30,5.63,-0.88
142686,0.04,-0.62,0.01,-0.78,11.94,1.41,5.43,1.41,-0.31,0.15,0.04,0.63,0.01,0.78,12.04,0.90,-11.25,-0.30,5.63,-0.88
142706,0.05,-0.62,0.01,-0.78,11.94,1.41,5.43,1.41,-0.31,0.15,0.04,0.61,0.01,0.79,12.04,0.90,-11.25,-0.30,5.63,-0.88
142726,0.05,-0.62,0.01,-0.78,8.88,3.98,10.49,1.41,-0.31,0.15,0.04,0.61,0.01,0.79,4.26,-2.51,-11.36,-0.30,5.63,-0.88
142746,0.06,-0.63,0.01,-0.78,8.88,3.98,10.49,1.41,-0.31,0.15,0.03,0.65,0.01,0.76,4.26,-2.51,-11.36,-0.30,5.63,-0.88
142766,0.06,-0.63,0.01,-0.78,10.02,-0.96,4.63,1.41,-0.31,0.15,0.03,0.65,0.01,0.76,6.75,0.55,-6.04,-0.30,5.63,-0.88
142786,0.07,-0.64,0.00,-0.76,10.02,-0.96,4.63,1.41,-0.31,0.15,0.00,0.66,0.05,0.75,6.75,0.55,-6.04,-0.30,5.63,-0.88
142806,0.07,-0.64,0.00,-0.76,10.02,-0.96,4.63,0.56,-1.45,-0.03,0.00,0.66,0.05,0.75,9.47,3.58,1.12,-0.30,5.63,-0.88
142826,0.08,-0.64,-0.02,-0.77,10.02,-0.96,4.63,0.56,-1.45,-0.03,0.02,-0.69,-0.07,-0.72,9.47,3.58,1.12,-0.30,5.63,-0.88
142846,0.08,-0.64,-0.02,-0.77,15.54,-0.96,0.22,0.56,-1.45,-0.03,0.02,-0.69,-0.07,-0.72,20.04,2.43,-4.74,-0.30,5.63,-0.88
142866,0.08,-0.67,-0.02,-0.74,15.54,-0.96,0.22,0.56,-1.45,-0.03,0.03,-0.71,-0.07,-0.70,20.04,2.43,-4.74,-0.30,5.63,-0.88
142886,0.08,-0.67,-0.02,-0.74,15.54,-0.96,0.22,-0.94,-2.79,0.07,0.03,-0.71,-0.07,-0.70,20.04,2.43,-4.74,0.69,-1.69,0.46
142906,0.08,-0.68,-0.00,-0.73,15.54,-0.96,0.22,-0.94,-2.79,0.07,0.03,-0.73,-0.06,-0.68,20.04,2.43,-4.74,0.69,-1.69,0.46
142926,0.08,-0.68,-0.00,-0.73,5.32,-1.35,-1.92,-0.94,-2.79,0.07,0.03,-0.73,-0.06,-0.68,11.12,0.02,-3.39,0.69,-1.69,0.46
142946,0.08,-0.70,0.00,-0.71,5.32,-1.35,-1.92,-0.94,-2.79,0.07,0.04,-0.74,-0.06,-0.66,11.12,0.02,-3.39,0.69,-1.69,0.46
142966,0.08,-0.70,0.00,-0.71,5.32,-1.35,-1.92,0.23,-0.93,0.07,0.04,-0.74,-0.06,-0.66,11.12,0.02,-3.39,0.25,-1.06,0.36
142986,0.08,-0.71,-0.01,-0.70,5.32,-1.35,-1.92,0.23,-0.93,0.07,0.04,-0.75,-0.06,-0.66,11.12,0.02,-3.39,0.25,-1.06,0.36
143006,0.08,-0.71,-0.01,-0.70,9.41,-2.34,-2.88,0.23,-0.93,0.07,0.04,-0.75,-0.06,-0.66,9.74,-0.94,-2.82,0.25,-1.06,0.36
143026,0.08,-0.73,-0.01,-0.68,9.41,-2.34,-2.88,0.23,-0.93,0.07,0.04,-0.77,-0.06,-0.64,9.74,-0.94,-2.82,0.25,-1.06,0.36
143046,0.08,-0.73,-0.01,-0.68,9.41,-2.34,-2.88,-0.15,-1.37,0.16,0.04,-0.77,-0.06,-0.64,9.70,0.17,-2.17,0.25,-1.06,0.36
143066,0.08,-0.75,-0.00,-0.66,9.41,-2.34,-2.88,-0.15,-1.37,0.16,0.04,-0.77,-0.05,-0.63,9.70,0.17,-2.17,0.25,-1.06,0.36
143086,0.08,-0.75,-0.00,-0.66,9.41,0.38,-1.80,-0.15,-1.37,0.16,0.04,-0.77,-0.05,-0.63,9.66,0.52,-2.63,0.25,-1.06,0.36
143106,0.07,-0.77,0.00,-0.63,9.41,0.38,-1.80,-0.15,-1.37,0.16,0.04,-0.78,-0.04,-0.62,9.66,0.52,-2.63,0.25,-1.06,0.36
143126,0.07,-0.77,0.00,-0.63,9.60,-0.93,-2.00,-0.15,-1.37,0.16,0.04,-0.78,-0.04,-0.62,9.13,-0.71,-1.82,0.25,-1.06,0.36
143146,0.06,-0.79,0.01,-0.61,9.60,-0.93,-2.00,-0.15,-1.37,0.16,0.04,-0.79,-0.04,-0.61,9.13,-0.71,-1.82,0.25,-1.06,0.36
143166,0.06,-0.79,0.01,-0.61,9.60,-0.93,-2.00,-0.35,-1.65,0.01,0.04,-0.79,-0.04,-0.61,9.16,-0.90,-1.90,0.25,-1.06,0.36
143186,0.06,-0.81,0.01,-0.58,9.60,-0.93,-2.00,-0.35,-1.65,0.01,0.04,-0.80,-0.03,-0.60,9.16,-0.90,-1.90,0.25,-1.06,0.36
143206,0.06,-0.81,0.01,-0.58,9.14,-0.89,-1.00,-0.35,-1.65,0.01,0.04,-0.80,-0.03,-0.60,9.13,-0.32,-1.25,0.25,-1.06,0.36
143226,0.05,-0.84,0.01,-0.55,9.14,-0.89,-1.00,-0.35,-1.65,0.01,0.04,-0.81,-0.03,-0.59,9.13,-0.32,-1.25,0.25,-1.06,0.36
143246,0.05,-0.84,0.01,-0.55,9.64,-1.50,-0.70,-0.35,-1.65,0.01,0.04,-0.81,-0.03,-0.59,9.13,-0.32,-1.25,-0.04,-1.17,0.29
143266,0.04,-0.85,0.01,-0.52,9.64,-1.50,-0.70,-0.35,-1.65,0.01,0.05,-0.82,-0.02,-0.57,9.13,-0.32,-1.25,-0.04,-1.17,0.29
143286,0.04,-0.85,0.01,-0.52,9.64,-1.50,-0.70,-0.31,-1.54,-0.15,0.05,-0.82,-0.02,-0.57,9.78,-0.79,-2.29,-0.04,-1.17,0.29
143306,0.02,-0.86,0.03,-0.51,9.64,-1.50,-0.70,-0.31,-1.54,-0.15,0.05,-0.84,-0.02,-0.54,9.78,-0.79,-2.29,-0.04,-1.17,0.29
143326,0.02,-0.86,0.03,-0.51,10.45,-1.39,-1.23,-0.31,-1.54,-0.15,0.05,-0.84,-0.02,-0.54,10.04,-0.94,-2.36,-0.04,-1.17,0.29
143346,0.00,0.86,-0.04,0.50,10.45,-1.39,-1.23,-0.31,-1.54,-0.15,0.04,-0.87,-0.01,-0.49,10.04,-0.94,-2.36,-0.04,-1.17,0.29
143366,0.00,0.86,-0.04,0.50,10.45,-1.39,-1.23,-1.42,0.15,0.08,0.04,-0.87,-0.01,-0.49,12.11,0.32,-3.09,-0.04,-1.17,0.29
143386,0.02,0.85,-0.05,0.52,10.45,-1.39,-1.23,-1.42,0.15,0.08,0.04,-0.88,-0.00,-0.47,12.11,0.32,-3.09,-0.04,-1.17,0.29
143406,0.02,0.85,-0.05,0.52,13.66,0.72,3.06,-1.42,0.15,0.08,0.04,-0.88,-0.00,-0.47,12.11,0.32,-3.09,-0.83,-2.74,0.33
143426,0.05,0.83,-0.06,0.55,13.66,0.72,3.06,-1.42,0.15,0.08,0.02,-0.91,0.01,-0.41,12.11,0.32,-3.09,-0.83,-2.74,0.33
143446,0.05,0.83,-0.06,0.55,13.66,0.72,3.06,-1.46,2.12,-0.50,0.02,-0.91,0.01,-0.41,20.88,5.04,2.31,-0.83,-2.74,0.33
143466,0.08,0.80,-0.05,0.59,13.66,0.72,3.06,-1.46,2.12,-0.50,0.05,0.94,-0.06,0.33,20.88,5.04,2.31,-0.83,-2.74,0.33
143486,0.08,0.80,-0.05,0.59,13.66,0.72,3.06,-1.00,2.80,-0.61,0.05,0.94,-0.06,0.33,12.07,-6.61,-8.07,-0.83,-2.74,0.33
143506,0.10,0.77,-0.07,0.63,13.66,0.72,3.06,-1.00,2.80,-0.61,0.05,0.95,-0.07,0.31,12.07,-6.61,-8.07,-0.83,-2.74,0.33
143526,0.10,0.77,-0.07,0.63,13.66,0.72,3.06,-1.08,1.97,0.33,0.05,0.95,-0.07,0.31,8.51,-5.92,-7.27,-0.83,-2.74,0.33
143546,0.10,0.74,-0.08,0.67,13.66,0.72,3.06,-1.08,1.97,0.33,0.03,0.95,-0.08,0.29,8.51,-5.92,-7.27,-0.83,-2.74,0.33
143566,0.10,0.74,-0.08,0.67,12.70,0.38,-6.29,-1.08,1.97,0.33,0.03,0.95,-0.08,0.29,4.87,-0.25,-4.32,-0.83,-2.74,0.33
143586,0.09,0.70,-0.09,0.70,12.70,0.38,-6.29,-1.08,1.97,0.33,0.02,0.95,-0.09,0.29,4.87,-0.25,-4.32,-0.83,-2.74,0.33
143606,0.09,0.70,-0.09,0.70,12.70,0.38,-6.29,-0.21,2.36,0.92,0.02,0.95,-0.09,0.29,3.80,-1.17,-3.32,-0.83,-2.74,0.33
143626,0.08,0.67,-0.09,0.73,12.70,0.38,-6.29,-0.21,2.36,0.92,0.00,0.94,-0.08,0.33,3.80,-1.17,-3.32,-0.83,-2.74,0.33
143646,0.08,0.67,-0.09,0.73,8.26,-1.84,-4.95,-0.21,2.36,0.92,0.00,0.94,-0.08,0.33,3.07,-1.55,-4.16,-0.83,-2.74,0.33
143666,0.05,0.64,-0.08,0.76,8.26,-1.84,-4.95,-0.21,2.36,0.92,0.01,-0.92,0.07,-0.38,3.07,-1.55,-4.16,-0.83,-2.74,0.33
143686,0.05,0.64,-0.08,0.76,6.65,-0.27,-5.25,-0.21,2.36,0.92,0.01,-0.92,0.07,-0.38,2.96,0.79,-3.67,-0.83,-2.74,0.33
143706,0.03,0.62,-0.07,0.78,6.65,-0.27,-5.25,-0.21,2.36,0.92,0.01,-0.89,0.05,-0.45,2.96,0.79,-3.67,-0.83,-2.74,0.33
143726,0.03,0.62,-0.07,0.78,6.65,-0.27,-5.25,1.28,1.25,0.54,0.01,-0.89,0.05,-0.45,2.96,0.79,-3.67,0.04,4.22,-0.98
143746,0.01,0.61,-0.05,0.79,6.65,-0.27,-5.25,1.28,1.25,0.54,0.00,-0.85,0.03,-0.53,2.96,0.79,-3.67,0.04,4.22,-0.98
143766,0.01,0.61,-0.05,0.79,3.47,0.30,-5.21,1.28,1.25,0.54,0.00,-0.85,0.03,-0.53,7.86,1.51,-3.97,0.04,4.22,-0.98
143786,0.01,-0.62,0.04,-0.78,3.47,0.30,-5.21,1.28,1.25,0.54,0.01,0.79,-0.01,0.61,7.86,1.51,-3.97,0.04,4.22,-0.98
143806,0.01,-0.62,0.04,-0.78,3.47,0.30,-5.21,1.31,-0.57,0.40,0.01,0.79,-0.01,0.61,12.03,0.71,-6.08,0.04,4.22,-0.98
143826,0.03,-0.62,0.02,-0.78,3.47,0.30,-5.21,1.31,-0.57,0.40,0.03,0.72,0.00,0.69,12.03,0.71,-6.08,0.04,4.22,-0.98
143846,0.03,-0.62,0.02,-0.78,7.27,2.79,0.11,1.31,-0.57,0.40,0.03,0.72,0.00,0.69,13.72,-1.09,-7.92,0.04,4.22,-0.98
143866,0.04,-0.62,0.01,-0.78,7.27,2.79,0.11,1.31,-0.57,0.40,0.04,0.66,0.01,0.75,13.72,-1.09,-7.92,0.04,4.22,-0.98
143886,0.04,-0.62,0.01,-0.78,7.27,2.79,0.11,0.73,0.04,-0.16,0.04,0.66,0.01,0.75,12.88,-0.36,-9.52,0.04,4.22,-0.98
143906,0.05,-0.62,0.01,-0.78,7.27,2.79,0.11,0.73,0.04,-0.16,0.04,0.62,0.01,0.78,12.88,-0.36,-9.52,0.04,4.22,-0.98
143926,0.05,-0.62,0.01,-0.78,7.27,2.79,0.11,0.29,-0.27,0.64,0.04,0.62,0.01,0.78,2.80,-2.24,-10.98,0.04,4.22,-0.98
143946,0.05,-0.63,0.01,-0.78,7.27,2.79,0.11,0.29,-0.27,0.64,0.04,0.64,0.01,0.77,2.80,-2.24,-10.98,0.04,4.22,-0.98
143966,0.05,-0.63,0.01,-0.78,7.27,2.79,0.11,0.04,-0.43,0.14,0.04,0.64,0.01,0.77,6.06,2.28,-6.73,0.04,4.22,-0.98
143986,0.06,-0.64,0.00,-0.76,7.27,2.79,0.11,0.04,-0.43,0.14,0.02,0.66,0.03,0.75,6.06,2.28,-6.73,0.04,4.22,-0.98
144006,0.06,-0.64,0.00,-0.76,7.27,2.79,0.11,0.49,-1.27,-0.05,0.02,0.66,0.03,0.75,9.47,0.21,-0.68,0.04,4.22,-0.98
144026,0.07,-0.65,-0.01,-0.75,7.27,2.79,0.11,0.49,-1.27,-0.05,0.01,-0.68,-0.06,-0.73,9.47,0.21,-0.68,0.04,4.22,-0.98
144046,0.07,-0.65,-0.01,-0.75,8.57,1.76,-1.50,0.49,-1.27,-0.05,0.01,-0.68,-0.06,-0.73,17.32,2.28,-3.39,0.04,4.22,-0.98
144066,0.06,-0.67,0.00,-0.74,8.57,1.76,-1.50,0.49,-1.27,-0.05,0.02,-0.71,-0.06,-0.70,17.32,2.28,-3.39,0.04,4.22,-0.98
144086,0.06,-0.67,0.00,-0.74,8.57,1.76,-1.50,-0.75,-0.66,0.09,0.02,-0.71,-0.06,-0.70,8.32,-1.59,-4.55,0.04,4.22,-0.98
144106,0.07,-0.69,0.01,-0.72,8.57,1.76,-1.50,-0.75,-0.66,0.09,0.03,-0.73,-0.06,-0.68,8.32,-1.59,-4.55,0.04,4.22,-0.98
144126,0.07,-0.69,0.01,-0.72,10.63,-1.88,-3.18,-0.75,-0.66,0.09,0.03,-0.73,-0.06,-0.68,8.32,-1.59,-4.55,0.69,-1.21,0.38
144146,0.07,-0.70,0.01,-0.71,10.63,-1.88,-3.18,-0.75,-0.66,0.09,0.04,-0.74,-0.06,-0.67,8.32,-1.59,-4.55,0.69,-1.21,0.38
144166,0.07,-0.70,0.01,-0.71,10.63,-1.88,-3.18,0.17,-1.21,-0.05,0.04,-0.74,-0.06,-0.67,9.24,-0.82,-2.05,0.69,-1.21,0.38
144186,0.07,-0.72,0.01,-0.69,10.63,-1.88,-3.18,0.17,-1.21,-0.05,0.04,-0.76,-0.05,-0.65,9.24,-0.82,-2.05,0.69,-1.21,0.38
144206,0.07,-0.72,0.01,-0.69,10.63,-1.88,-3.18,-0.02,-1.34,0.08,0.04,-0.76,-0.05,-0.65,9.93,0.79,-2.44,0.69,-1.21,0.38
144226,0.07,-0.74,0.01,-0.67,10.63,-1.88,-3.18,-0.02,-1.34,0.08,0.04,-0.77,-0.04,-0.64,9.93,0.79,-2.44,0.69,-1.21,0.38
144246,0.07,-0.74,0.01,-0.67,9.37,0.84,-1.73,-0.02,-1.34,0.08,0.04,-0.77,-0.04,-0.64,9.62,0.06,-1.94,0.69,-1.21,0.38
144266,0.06,-0.76,0.02,-0.64,9.37,0.84,-1.73,-0.02,-1.34,0.08,0.03,-0.77,-0.03,-0.63,9.62,0.06,-1.94,0.69,-1.21,0.38
144286,0.06,-0.76,0.02,-0.64,9.37,0.84,-1.73,-0.61,-1.53,-0.01,0.03,-0.77,-0.03,-0.63,9.70,-0.32,-2.17,0.69,-1.21,0.38
144306,0.05,-0.78,0.02,-0.62,9.37,0.84,-1.73,-0.61,-1.53,-0.01,0.03,-0.78,-0.03,-0.62,9.70,-0.32,-2.17,0.69,-1.21,0.38
144326,0.05,-0.78,0.02,-0.62,8.84,-2.23,-2.76,-0.61,-1.53,-0.01,0.03,-0.78,-0.03,-0.62,9.05,-0.94,-2.32,0.69,-1.21,0.38
144346,0.05,-0.80,0.02,-0.59,8.84,-2.23,-2.76,-0.61,-1.53,-0.01,0.04,-0.79,-0.03,-0.61,9.05,-0.94,-2.32,0.69,-1.21,0.38
144366,0.05,-0.80,0.02,-0.59,8.84,-2.23,-2.76,-0.11,-1.69,-0.07,0.04,-0.79,-0.03,-0.61,9.55,-0.06,-2.02,0.69,-1.21,0.38
144386,0.05,-0.83,0.02,-0.56,8.84,-2.23,-2.76,-0.11,-1.69,-0.07,0.04,-0.80,-0.02,-0.60,9.55,-0.06,-2.02,0.69,-1.21,0.38
144406,0.05,-0.83,0.02,-0.56,8.84,-2.23,-2.76,-0.27,-2.02,-0.04,0.04,-0.80,-0.02,-0.60,9.27,-0.48,-1.67,0.69,-1.21,0.38
144426,0.03,-0.85,0.02,-0.53,8.84,-2.23,-2.76,-0.27,-2.02,-0.04,0.04,-0.81,-0.02,-0.58,9.27,-0.48,-1.67,0.69,-1.21,0.38
144446,0.03,-0.85,0.02,-0.53,8.84,-2.23,-2.76,-0.77,-2.03,-0.22,0.04,-0.81,-0.02,-0.58,9.13,-0.79,-1.18,0.69,-1.21,0.38
144466,0.02,-0.86,0.03,-0.50,8.84,-2.23,-2.76,-0.77,-2.03,-0.22,0.04,-0.83,-0.01,-0.56,9.13,-0.79,-1.18,0.69,-1.21,0.38
144486,0.02,-0.86,0.03,-0.50,9.75,-0.58,-0.08,-0.77,-2.03,-0.22,0.04,-0.83,-0.01,-0.56,9.86,-0.71,-1.82,0.69,-1.21,0.38
144506,0.01,-0.87,0.04,-0.49,9.75,-0.58,-0.08,-0.77,-2.03,-0.22,0.04,-0.85,-0.01,-0.53,9.86,-0.71,-1.82,0.69,-1.21,0.38
144526,0.01,-0.87,0.04,-0.49,11.44,-2.19,-1.73,-0.77,-2.03,-0.22,0.04,-0.85,-0.01,-0.53,9.86,-0.71,-1.82,-0.18,-1.76,0.26
144546,0.01,0.87,-0.05,0.49,11.44,-2.19,-1.73,-0.77,-2.03,-0.22,0.04,-0.87,-0.00,-0.50,9.86,-0.71,-1.82,-0.18,-1.76,0.26
144566,0.01,0.87,-0.05,0.49,11.44,-2.19,-1.73,-1.29,0.57,0.00,0.04,-0.87,-0.00,-0.50,13.22,0.82,-3.17,-0.18,-1.76,0.26
144586,0.03,0.85,-0.05,0.52,11.44,-2.19,-1.73,-1.29,0.57,0.00,0.03,-0.89,0.00,-0.45,13.22,0.82,-3.17,-0.18,-1.76,0.26
144606,0.03,0.85,-0.05,0.52,13.93,1.03,5.78,-1.29,0.57,0.00,0.03,-0.89,0.00,-0.45,17.70,2.01,1.20,-0.18,-1.76,0.26
144626,0.06,0.83,-0.05,0.56,13.93,1.03,5.78,-1.29,0.57,0.00,0.01,-0.92,0.02,-0.39,17.70,2.01,1.20,-0.18,-1.76,0.26
144646,0.06,0.83,-0.05,0.56,13.93,1.03,5.78,-1.08,2.68,-0.65,0.01,-0.92,0.02,-0.39,22.57,7.18,5.22,-0.18,-1.76,0.26
144666,0.08,0.80,-0.05,0.60,13.93,1.03,5.78,-1.08,2.68,-0.65,0.04,0.94,-0.05,0.33,22.57,7.18,5.22,-0.18,-1.76,0.26
144686,0.08,0.80,-0.05,0.60,12.93,1.26,-3.37,-1.08,2.68,-0.65,0.04,0.94,-0.05,0.33,8.09,-8.91,-7.95,-0.18,-1.76,0.26
144706,0.09,0.77,-0.06,0.63,12.93,1.26,-3.37,-1.08,2.68,-0.65,0.05,0.95,-0.07,0.29,8.09,-8.91,-7.95,-0.18,-1.76,0.26
144726,0.09,0.77,-0.06,0.63,12.93,1.26,-3.37,-0.39,2.29,0.56,0.05,0.95,-0.07,0.29,8.78,-3.50,-4.24,-0.18,-1.76,0.26
144746,0.09,0.73,-0.07,0.67,12.93,1.26,-3.37,-0.39,2.29,0.56,0.02,0.95,-0.07,0.29,8.78,-3.50,-4.24,-0.18,-1.76,0.26
144766,0.09,0.73,-0.07,0.67,11.40,-0.46,-6.52,-0.39,2.29,0.56,0.02,0.95,-0.07,0.29,4.26,2.86,-2.44,-0.18,-1.76,0.26
144786,0.08,0.70,-0.08,0.71,11.40,-0.46,-6.52,-0.39,2.29,0.56,0.03,0.95,-0.07,0.31,4.26,2.86,-2.44,-0.18,-1.76,0.26
144806,0.08,0.70,-0.08,0.71,11.40,-0.46,-6.52,0.35,2.25,0.94,0.03,0.95,-0.07,0.31,2.95,-2.78,-1.40,-0.18,-1.76,0.26
144826,0.06,0.67,-0.07,0.74,11.40,-0.46,-6.52,0.35,2.25,0.94,0.01,0.93,-0.06,0.35,2.95,-2.78,-1.40,-0.18,-1.76,0.26
